N	Wortform	Lemma	POS	Datum	Frequenz	Frequenz (rel.)
1	impfstoffverteilung	impfstoffverteilung	NN	2020-11-12	1	11.285407967498
1	impfstoffverteilung	impfstoffverteilung	NN	2020-11-15	1	18.056408219277
1	impfstoffverteilung	impfstoffverteilung	NN	2020-11-17	1	10.9065526568362
1	impfstoffverteilung	impfstoffverteilung	NN	2020-11-22	3	53.5838676835694
1	impfstoffverteilung	impfstoffverteilung	NN	2020-11-23	1	14.8517792431533
1	impfstoffverteilung	impfstoffverteilung	NN	2020-11-29	4	65.208177105409
1	impfstoffverteilung	impfstoffverteilung	NN	2020-12-04	1	10.7552324205726
1	impfstoffverteilung	impfstoffverteilung	NN	2020-12-11	1	11.8562079104619
1	impfstoffverteilung	impfstoffverteilung	NN	2020-12-17	1	11.7453605825699
1	impfstoffverteilung	impfstoffverteilung	NN	2020-12-18	1	10.6000699604617
1	impfstoffverteilung	impfstoffverteilung	NN	2020-12-21	1	11.686884977678
1	impfstoffverteilung	impfstoffverteilung	NN	2020-12-23	1	12.1908105669946
1	impfstoffverteilung	impfstoffverteilung	NN	2020-12-30	1	12.272347945609
1	impfstoffverteilung	impfstoffverteilung	NN	2020-12-31	1	18.4372580109886
1	impfstoffverteilung	impfstoffverteilung	NN	2021-01-03	1	16.3572421689703
1	impfstoffverteilung	impfstoffverteilung	NN	2021-01-05	3	34.7306637029834
1	impfstoffverteilung	impfstoffverteilung	NN	2021-01-10	1	18.6772753590706
1	impfstoffverteilung	impfstoffverteilung	NN	2021-01-22	1	10.5737306236386
1	impfstoffverteilung	impfstoffverteilung	NN	2021-01-27	2	24.1088756825825
1	impfstoffverteilung	impfstoffverteilung	NN	2021-01-29	2	21.653223623667
1	impfstoffverteilung	impfstoffverteilung	NN	2021-01-30	2	34.48573152858
1	impfstoffverteilung	impfstoffverteilung	NN	2021-02-11	1	12.592079581943
1	impfstoffverteilung	impfstoffverteilung	NN	2021-02-12	1	11.0533878633801
1	impfstoffverteilung	impfstoffverteilung	NN	2021-02-13	1	19.1127845415799
1	impfstoffverteilung	impfstoffverteilung	NN	2021-02-19	1	10.6476995645091
1	impfstoffverteilung	impfstoffverteilung	NN	2021-02-22	2	21.8581623842884
1	impfstoffverteilung	impfstoffverteilung	NN	2021-02-27	1	16.9655429822031
1	impfstoffverteilung	impfstoffverteilung	NN	2021-03-01	1	10.8173596988447
1	impfstoffverteilung	impfstoffverteilung	NN	2021-03-02	1	10.6281220108407
1	impfstoffverteilung	impfstoffverteilung	NN	2021-03-11	2	26.4312523127346
1	impfstoffverteilung	impfstoffverteilung	NN	2021-03-12	7	98.8882139375874
1	impfstoffverteilung	impfstoffverteilung	NN	2021-03-13	6	109.954552118458
1	impfstoffverteilung	impfstoffverteilung	NN	2021-03-14	8	122.118760494581
1	impfstoffverteilung	impfstoffverteilung	NN	2021-03-15	3	35.7266199044908
1	impfstoffverteilung	impfstoffverteilung	NN	2021-03-17	1	10.4666010759666
1	impfstoffverteilung	impfstoffverteilung	NN	2021-03-19	7	73.0437323260255
1	impfstoffverteilung	impfstoffverteilung	NN	2021-03-20	1	16.8316165084495
1	impfstoffverteilung	impfstoffverteilung	NN	2021-03-23	4	42.9770180396033
1	impfstoffverteilung	impfstoffverteilung	NN	2021-03-24	2	25.746984384454
1	impfstoffverteilung	impfstoffverteilung	NN	2021-03-25	3	30.8940745165077
1	impfstoffverteilung	impfstoffverteilung	NN	2021-03-26	4	43.6024330157623
1	impfstoffverteilung	impfstoffverteilung	NN	2021-03-31	3	35.5319728535727
1	impfstoffverteilung	impfstoffverteilung	NN	2021-04-01	1	12.3385196244155
1	impfstoffverteilung	impfstoffverteilung	NN	2021-04-02	2	35.7935428448708
1	impfstoffverteilung	impfstoffverteilung	NN	2021-04-09	1	13.5492175326875
1	impfstoffverteilung	impfstoffverteilung	NN	2021-04-14	1	13.636797534467
1	impfstoffverteilung	impfstoffverteilung	NN	2021-04-23	3	34.4419824805116
1	impfstoffverteilung	impfstoffverteilung	NN	2021-04-24	1	20.0803212851406
1	impfstoffverteilung	impfstoffverteilung	NN	2021-04-27	3	33.2634800252802
1	impfstoffverteilung	impfstoffverteilung	NN	2021-04-29	1	10.3440428657136
1	impfstoffverteilung	impfstoffverteilung	NN	2021-05-04	3	31.9060685342352
1	impfstoffverteilung	impfstoffverteilung	NN	2021-05-05	1	11.4885746125478
1	impfstoffverteilung	impfstoffverteilung	NN	2021-05-07	1	11.3336280076615
1	impfstoffverteilung	impfstoffverteilung	NN	2021-05-27	7	71.4803582187095
1	impfstoffverteilung	impfstoffverteilung	NN	2021-05-29	4	100.0100010001
1	impfstoffverteilung	impfstoffverteilung	NN	2021-05-30	1	17.9588025070488
1	impfstoffverteilung	impfstoffverteilung	NN	2021-06-03	1	13.0912328013929
1	impfstoffverteilung	impfstoffverteilung	NN	2021-06-07	3	30.2385824152564
1	impfstoffverteilung	impfstoffverteilung	NN	2021-06-10	1	11.3785060021619
1	impfstoffverteilung	impfstoffverteilung	NN	2021-06-11	1	10.8276668543462
1	impfstoffverteilung	impfstoffverteilung	NN	2021-06-18	2	20.6970775726467
1	impfstoffverteilung	impfstoffverteilung	NN	2021-06-28	3	32.6626600470342
1	impfstoffverteilung	impfstoffverteilung	NN	2021-07-21	6	68.3176771989752
1	impfstoffverteilung	impfstoffverteilung	NN	2021-08-06	1	11.2469492650119
1	impfstoffverteilung	impfstoffverteilung	NN	2021-08-27	1	10.9909434625868
1	impfstoffverteilung	impfstoffverteilung	NN	2021-09-07	2	22.2779170147591
1	impfstoffverteilung	impfstoffverteilung	NN	2021-09-15	1	10.100295938671
1	impfwelle	impfwelle	NN	2020-11-12	1	11.285407967498
1	impfwelle	impfwelle	NN	2021-01-19	1	10.4659438188136
1	impfwelle	impfwelle	NN	2021-03-04	1	11.156854213386
1	impfskandal	impfskandal	NN	2020-12-15	2	25.4511211218854
1	impfskandal	impfskandal	NN	2021-02-13	1	19.1127845415799
1	impfskandal	impfskandal	NN	2021-02-20	1	17.0296827370106
1	impfskandal	impfskandal	NN	2021-02-21	3	49.6828577579782
1	impfskandal	impfskandal	NN	2021-02-22	1	10.9290811921442
1	impfskandal	impfskandal	NN	2021-02-23	1	10.5908643204372
1	impfskandal	impfskandal	NN	2021-02-26	2	23.4802413768814
1	impfskandal	impfskandal	NN	2021-02-27	7	118.758800875422
1	impfskandal	impfskandal	NN	2021-02-28	1	17.865437524565
1	impfskandal	impfskandal	NN	2021-03-12	1	14.1268877053696
1	impfskandal	impfskandal	NN	2021-04-07	1	12.1789328819009
1	impfskandal	impfskandal	NN	2021-04-08	10	120.310883322505
1	impfskandal	impfskandal	NN	2021-06-27	1	16.0937298828376
1	impfskandal	impfskandal	NN	2021-06-28	1	10.8875533490114
1	impfskandal	impfskandal	NN	2021-08-12	4	46.4311831826255
1	impfskandal	impfskandal	NN	2021-08-13	4	44.4281541212667
1	impfskandal	impfskandal	NN	2021-08-17	3	34.8149007775328
1	impfskandal	impfskandal	NN	2021-08-20	1	11.5326951908661
1	impfskandal	impfskandal	NN	2021-08-21	1	18.2355301068602
1	impfskandal	impfskandal	NN	2021-08-26	2	23.2444620069268
1	impfskandal	impfskandal	NN	2021-08-27	1	10.9909434625868
1	impfskandal	impfskandal	NN	2021-09-09	1	10.8091748275937
1	impfstoffplans	impfstoffplans	NN	2020-12-15	1	12.7255605609427
1	impfteam	impfteam	NN	2020-12-15	1	12.7255605609427
1	impfteam	impfteam	NN	2020-12-27	1	19.6367206676485
1	impfteam	impfteam	NN	2021-01-10	1	18.6772753590706
1	impfteam	impfteam	NN	2021-01-13	1	10.6432798331134
1	impfteam	impfteam	NN	2021-01-14	1	11.5372190687157
1	impfteam	impfteam	NN	2021-02-17	4	41.0559592724884
1	impfteam	impfteam	NN	2021-03-06	2	33.1213566507684
1	impfteam	impfteam	NN	2021-03-10	1	12.4522146263713
1	impfteam	impfteam	NN	2021-04-21	3	31.9696501454619
1	impfteam	impfteam	NN	2021-05-24	1	17.1247538316637
1	impfteam	impfteam	NN	2021-05-29	1	25.002500250025
1	impfteam	impfteam	NN	2021-06-01	1	12.0662194121338
1	impfteam	impfteam	NN	2021-06-30	1	10.9697235629662
1	impfteam	impfteam	NN	2021-07-31	1	16.4872306398694
1	impfteam	impfteam	NN	2021-08-07	2	34.8541354431703
1	impfteam	impfteam	NN	2021-08-13	1	11.1070385303167
1	impfteam	impfteam	NN	2021-08-25	2	23.6266981689309
1	impfteam	impfteam	NN	2021-08-28	1	16.9692855930765
1	impfteam	impfteam	NN	2021-09-04	3	58.9217322989296
1	impfteam	impfteam	NN	2021-09-05	5	88.0281690140845
1	impfteam	impfteam	NN	2021-09-15	1	10.100295938671
1	impfstoffversorgung	impfstoffversorgung	NN	2020-12-15	4	50.9022422437708
1	impfstoffversorgung	impfstoffversorgung	NN	2020-12-26	1	22.6203402099168
1	impfstoffversorgung	impfstoffversorgung	NN	2020-12-28	1	13.6085897418451
1	impfstoffversorgung	impfstoffversorgung	NN	2021-01-01	1	18.578727357176
1	impfstoffversorgung	impfstoffversorgung	NN	2021-01-11	2	22.9747736984791
1	impfstoffversorgung	impfstoffversorgung	NN	2021-01-15	1	10.8298948417211
1	impfstoffversorgung	impfstoffversorgung	NN	2021-01-18	1	11.1931945377211
1	impfstoffversorgung	impfstoffversorgung	NN	2021-02-01	1	10.6572314644102
1	impfstoffversorgung	impfstoffversorgung	NN	2021-03-18	1	10.9421162052741
1	impfstoffversorgung	impfstoffversorgung	NN	2021-03-28	1	16.8222726890403
1	impfstoffversorgung	impfstoffversorgung	NN	2021-06-01	1	12.0662194121338
1	impfbüchlein	impfbüchlein	NN	2020-12-28	2	27.2171794836901
1	impfbüchlein	impfbüchlein	NN	2021-01-08	1	10.9685203466052
1	impfbüchlein	impfbüchlein	NN	2021-03-23	1	10.7442545099008
1	impfbüchlein	impfbüchlein	NN	2021-03-24	1	12.873492192227
1	impfbüchlein	impfbüchlein	NN	2021-03-26	6	65.4036495236434
1	impfstoffmangel	impfstoffmangel	NN	2020-12-28	2	27.2171794836901
1	impfstoffmangel	impfstoffmangel	NN	2021-01-01	1	18.578727357176
1	impfstoffmangel	impfstoffmangel	NN	2021-01-02	1	19.2741360368521
1	impfstoffmangel	impfstoffmangel	NN	2021-01-10	1	18.6772753590706
1	impfstoffmangel	impfstoffmangel	NN	2021-01-29	1	10.8266118118335
1	impfstoffmangel	impfstoffmangel	NN	2021-02-02	8	87.4326495371534
1	impfstoffmangel	impfstoffmangel	NN	2021-02-04	2	21.8462244262635
1	impfstoffmangel	impfstoffmangel	NN	2021-02-05	1	10.658140154543
1	impfstoffmangel	impfstoffmangel	NN	2021-02-09	1	10.7089312486614
1	impfstoffmangel	impfstoffmangel	NN	2021-02-12	1	11.0533878633801
1	impfstoffmangel	impfstoffmangel	NN	2021-02-14	1	16.3305299256961
1	impfstoffmangel	impfstoffmangel	NN	2021-03-10	2	24.9044292527426
1	impfstoffmangel	impfstoffmangel	NN	2021-03-30	1	11.2842618400117
1	impfstoffmangel	impfstoffmangel	NN	2021-04-15	1	13.5565647664882
1	impfstoffmangel	impfstoffmangel	NN	2021-04-30	2	20.894929845273
1	impfstoffmangel	impfstoffmangel	NN	2021-05-06	1	10.5768620565651
1	impfstoffmangel	impfstoffmangel	NN	2021-05-25	1	11.4064104026463
1	impfstoffmangel	impfstoffmangel	NN	2021-05-28	1	10.8675570818436
1	impfstoffmangel	impfstoffmangel	NN	2021-06-03	1	13.0912328013929
1	impfstoffmangel	impfstoffmangel	NN	2021-06-07	2	20.1590549435042
1	impfstoffmangel	impfstoffmangel	NN	2021-06-08	2	24.0908707645238
1	impfstoffmangel	impfstoffmangel	NN	2021-06-09	1	10.756157900398
1	impfstoffmangel	impfstoffmangel	NN	2021-06-14	2	25.8331180573495
1	impfstoffmangel	impfstoffmangel	NN	2021-06-23	1	10.7961047654006
1	impfstoffmangel	impfstoffmangel	NN	2021-07-09	2	23.2620351954593
1	impfstoffmangel	impfstoffmangel	NN	2021-07-12	1	11.7687210930788
1	impfstoffmangel	impfstoffmangel	NN	2021-07-27	1	11.1764311420077
1	impfstoffmangel	impfstoffmangel	NN	2021-09-11	1	15.6523916854495
1	impfstoffmangel	impfstoffmangel	NN	2021-09-12	2	35.5454448512423
1	impfstartverzögerung	impfstartverzögerung	NN	2020-12-27	3	58.9101620029455
1	impfnachweise	impfnachweise	NN	2020-12-27	1	19.6367206676485
1	impfnachweise	impfnachweise	NN	2021-01-20	5	50.0590697022487
1	impfnachweise	impfnachweise	NN	2021-02-25	1	11.5665772184695
1	impfnachweise	impfnachweise	NN	2021-03-01	1	10.8173596988447
1	impfnachweise	impfnachweise	NN	2021-03-23	1	10.7442545099008
1	impfnachweise	impfnachweise	NN	2021-04-04	5	102.496822598499
1	impfnachweise	impfnachweise	NN	2021-04-28	1	11.1013665782258
1	impfnachweise	impfnachweise	NN	2021-04-29	1	10.3440428657136
1	impfnachweise	impfnachweise	NN	2021-05-05	3	34.4657238376435
1	impfnachweise	impfnachweise	NN	2021-05-09	2	32.2071564301588
1	impfnachweise	impfnachweise	NN	2021-05-14	2	24.1554645699723
1	impfnachweise	impfnachweise	NN	2021-05-18	1	11.8134886413307
1	impfnachweise	impfnachweise	NN	2021-05-19	1	10.3162976870861
1	impfnachweise	impfnachweise	NN	2021-05-20	2	20.0276381406341
1	impfnachweise	impfnachweise	NN	2021-05-25	1	11.4064104026463
1	impfnachweise	impfnachweise	NN	2021-05-31	2	22.7881273856321
1	impfnachweise	impfnachweise	NN	2021-06-09	1	10.756157900398
1	impfnachweise	impfnachweise	NN	2021-06-10	5	56.8925300108096
1	impfnachweise	impfnachweise	NN	2021-06-11	3	32.4830005630387
1	impfnachweise	impfnachweise	NN	2021-06-13	1	15.5106092567316
1	impfnachweise	impfnachweise	NN	2021-06-14	13	167.915267372772
1	impfnachweise	impfnachweise	NN	2021-06-16	1	10.7665805340224
1	impfnachweise	impfnachweise	NN	2021-06-19	1	17.0094062016295
1	impfnachweise	impfnachweise	NN	2021-06-22	4	43.5710862271796
1	impfnachweise	impfnachweise	NN	2021-06-28	1	10.8875533490114
1	impfnachweise	impfnachweise	NN	2021-07-06	5	56.8033354918601
1	impfnachweise	impfnachweise	NN	2021-07-08	4	43.7612822055686
1	impfnachweise	impfnachweise	NN	2021-07-14	1	11.329134000997
1	impfnachweise	impfnachweise	NN	2021-07-23	5	55.1505057301375
1	impfnachweise	impfnachweise	NN	2021-07-30	3	32.3872653272733
1	impfnachweise	impfnachweise	NN	2021-08-05	3	33.2579486497273
1	impfnachweise	impfnachweise	NN	2021-08-07	1	17.4270677215852
1	impfnachweise	impfnachweise	NN	2021-08-12	8	92.8623663652509
1	impfnachweise	impfnachweise	NN	2021-08-13	5	55.5351926515833
1	impfnachweise	impfnachweise	NN	2021-08-30	1	12.0306541066638
1	impfnachweise	impfnachweise	NN	2021-09-02	1	11.0685586522923
1	impfnachweise	impfnachweise	NN	2021-09-10	2	19.0251512499524
1	impfregisters	impfregisters	NN	2020-12-27	1	19.6367206676485
1	impfstoffs.von	impfstoffs.von	NN	2020-12-27	1	19.6367206676485
1	impften	impften	VVFIN	2020-12-27	1	19.6367206676485
1	impften	impften	VVFIN	2021-03-17	2	20.9332021519332
1	impften	impften	VVFIN	2021-07-22	1	11.1729346830238
1	impfdebatte	impfdebatte	NN	2020-12-29	1	12.4985939081853
1	impfdebatte	impfdebatte	NN	2021-01-05	1	11.5768879009945
1	impfdebatte	impfdebatte	NN	2021-01-12	1	11.0697839178179
1	impfdebatte	impfdebatte	NN	2021-02-04	4	43.6924488525271
1	impfdebatte	impfdebatte	NN	2021-02-11	1	12.592079581943
1	impfdebatte	impfdebatte	NN	2021-02-14	1	16.3305299256961
1	impfdebatte	impfdebatte	NN	2021-03-08	1	11.6626236238104
1	impfdebatte	impfdebatte	NN	2021-03-10	3	37.3566438791139
1	impfdebatte	impfdebatte	NN	2021-03-15	1	11.9088733014969
1	impfdebatte	impfdebatte	NN	2021-05-12	1	11.8417468945019
1	impfdebatte	impfdebatte	NN	2021-05-20	2	20.0276381406341
1	impfdebatte	impfdebatte	NN	2021-07-26	1	11.3601508628035
1	impfdebatte	impfdebatte	NN	2021-07-27	1	11.1764311420077
1	impfdebatte	impfdebatte	NN	2021-07-28	2	21.7424390668145
1	impfdebatte	impfdebatte	NN	2021-07-29	2	21.6129764310492
1	impfdebatte	impfdebatte	NN	2021-08-05	2	22.1719657664849
1	impfdebatte	impfdebatte	NN	2021-08-07	4	69.7082708863407
1	impfdebatte	impfdebatte	NN	2021-08-09	1	12.0824019815139
1	impfdebatte	impfdebatte	NN	2021-08-12	1	11.6077957956564
1	impfdebatte	impfdebatte	NN	2021-08-13	2	22.2140770606333
1	impfdebatte	impfdebatte	NN	2021-08-25	1	11.8133490844654
1	impfkritisch	impfkritisch	ADJD	2020-12-29	1	12.4985939081853
1	impfender	impfender	ADJA	2021-01-03	1	16.3572421689703
1	impfender	impfender	ADJA	2021-09-07	1	11.1389585073796
1	impfender	impfender	ADJA	2021-09-14	1	10.0206425235986
1	impftage	impftage	NN	2021-01-03	1	16.3572421689703
1	impftage	impftage	NN	2021-04-21	5	53.2827502424365
1	impftage	impftage	NN	2021-04-30	1	10.4474649226365
1	impftage	impftage	NN	2021-07-20	1	11.5118514510689
1	impftage	impftage	NN	2021-09-09	1	10.8091748275937
1	impfterminvergabe	impfterminvergabe	NN	2021-01-03	1	16.3572421689703
1	impfterminvergabe	impfterminvergabe	NN	2021-01-04	3	40.4863763343635
1	impfterminvergabe	impfterminvergabe	NN	2021-01-14	2	23.0744381374314
1	impfterminvergabe	impfterminvergabe	NN	2021-01-26	3	32.1646831778707
1	impfterminvergabe	impfterminvergabe	NN	2021-01-27	3	36.1633135238738
1	impfterminvergabe	impfterminvergabe	NN	2021-01-30	3	51.7285972928701
1	impfterminvergabe	impfterminvergabe	NN	2021-01-31	1	16.7302415846885
1	impfterminvergabe	impfterminvergabe	NN	2021-02-02	6	65.5744871528651
1	impfterminvergabe	impfterminvergabe	NN	2021-02-03	3	35.8380121849241
1	impfterminvergabe	impfterminvergabe	NN	2021-02-04	4	43.6924488525271
1	impfterminvergabe	impfterminvergabe	NN	2021-02-05	1	10.658140154543
1	impfterminvergabe	impfterminvergabe	NN	2021-02-06	1	17.1297406557265
1	impfterminvergabe	impfterminvergabe	NN	2021-02-17	2	20.5279796362442
1	impfterminvergabe	impfterminvergabe	NN	2021-02-18	1	10.6971320988843
1	impfterminvergabe	impfterminvergabe	NN	2021-02-22	1	10.9290811921442
1	impfterminvergabe	impfterminvergabe	NN	2021-02-27	2	33.9310859644063
1	impfterminvergabe	impfterminvergabe	NN	2021-03-10	2	24.9044292527426
1	impfterminvergabe	impfterminvergabe	NN	2021-03-13	5	91.6287934320481
1	impfterminvergabe	impfterminvergabe	NN	2021-03-14	7	106.853915432758
1	impfterminvergabe	impfterminvergabe	NN	2021-04-16	2	25.1616636892031
1	impfterminvergabe	impfterminvergabe	NN	2021-04-17	3	52.3935101905377
1	impfterminvergabe	impfterminvergabe	NN	2021-04-20	1	11.4692051840807
1	impfterminvergabe	impfterminvergabe	NN	2021-04-27	1	11.0878266750934
1	impfterminvergabe	impfterminvergabe	NN	2021-05-06	1	10.5768620565651
1	impfterminvergabe	impfterminvergabe	NN	2021-05-11	1	10.6971320988843
1	impfterminvergabe	impfterminvergabe	NN	2021-06-15	1	10.3299382269694
1	impfweltmeister	impfweltmeister	NN	2021-01-03	1	16.3572421689703
1	impfweltmeister	impfweltmeister	NN	2021-01-10	4	74.7091014362825
1	impfweltmeister	impfweltmeister	NN	2021-01-11	2	22.9747736984791
1	impfweltmeister	impfweltmeister	NN	2021-01-12	1	11.0697839178179
1	impfweltmeister	impfweltmeister	NN	2021-02-13	2	38.2255690831597
1	impfweltmeister	impfweltmeister	NN	2021-02-25	1	11.5665772184695
1	impfweltmeister	impfweltmeister	NN	2021-02-26	1	11.7401206884407
1	impfweltmeister	impfweltmeister	NN	2021-03-13	1	18.3257586864096
1	impfweltmeister	impfweltmeister	NN	2021-04-12	1	11.9114266315677
1	impfweltmeister	impfweltmeister	NN	2021-05-21	1	10.895145123333
1	impfweltmeister	impfweltmeister	NN	2021-06-25	2	22.5065550341537
1	impfweltmeister	impfweltmeister	NN	2021-06-22	1	10.8927715567949
1	impfweltmeister	impfweltmeister	NN	2021-06-28	1	10.8875533490114
1	impfweltmeister	impfweltmeister	NN	2021-07-14	1	11.329134000997
1	impfweltmeister	impfweltmeister	NN	2021-07-17	1	16.4055450742351
1	impfweltmeister	impfweltmeister	NN	2021-08-26	1	11.6222310034634
1	impfweltmeister	impfweltmeister	NN	2021-09-02	2	22.1371173045846
1	impfstoffentscheid	impfstoffentscheid	NN	2021-01-03	2	32.7144843379406
1	impfstoffentscheid	impfstoffentscheid	NN	2021-01-04	1	13.4954587781212
1	impfpersonal	impfpersonal	NN	2021-01-02	2	38.5482720737043
1	impfpersonal	impfpersonal	NN	2021-02-08	1	10.8581169853524
1	impfpersonal	impfpersonal	NN	2021-05-25	1	11.4064104026463
1	impfpersonal	impfpersonal	NN	2021-07-12	3	35.3061632792365
1	impfpersonal	impfpersonal	NN	2021-07-13	1	11.5195429045375
1	impfpersonal	impfpersonal	NN	2021-09-08	1	11.1655743013142
1	impfunwillige	impfunwillige	NN	2020-12-31	2	36.8745160219772
1	impfunwillige	impfunwillige	NN	2021-05-08	2	32.2279158206839
1	impfunwillige	impfunwillige	NN	2021-07-15	4	42.5396150164841
1	impfunwillige	impfunwillige	NN	2021-07-19	4	47.4974766965505
1	impfunwillige	impfunwillige	NN	2021-07-25	1	16.2011535221308
1	impfunwillige	impfunwillige	NN	2021-08-04	1	11.5776921028562
1	impfunwillige	impfunwillige	NN	2021-08-06	1	11.2469492650119
1	impfunwillige	impfunwillige	NN	2021-08-08	3	51.8528761061947
1	impfunwillige	impfunwillige	NN	2021-08-10	1	11.3965308959953
1	impfunwillige	impfunwillige	NN	2021-08-11	7	79.317416971661
1	impfunwillige	impfunwillige	NN	2021-08-16	1	11.9670188959228
1	impfunwillige	impfunwillige	NN	2021-08-20	1	11.5326951908661
1	impfunwillige	impfunwillige	NN	2021-09-13	2	20.5752849676968
1	impfunwillige	impfunwillige	NN	2021-09-16	2	20.2658884565499
1	impfterminen	impftermin	NN	2020-12-31	1	18.4372580109886
1	impfterminen	impftermin	NN	2021-01-09	1	17.5682085697721
1	impfterminen	impftermin	NN	2021-01-11	3	34.4621605477186
1	impfterminen	impftermin	NN	2021-01-12	3	33.2093517534538
1	impfterminen	impftermin	NN	2021-01-16	2	32.2669118951971
1	impfterminen	impftermin	NN	2021-01-18	1	11.1931945377211
1	impfterminen	impftermin	NN	2021-01-19	2	20.9318876376272
1	impfterminen	impftermin	NN	2021-01-20	4	40.0472557617989
1	impfterminen	impftermin	NN	2021-01-21	2	20.8068912423795
1	impfterminen	impftermin	NN	2021-01-22	8	84.5898449891091
1	impfterminen	impftermin	NN	2021-01-25	3	33.848202096332
1	impfterminen	impftermin	NN	2021-01-26	6	64.3293663557414
1	impfterminen	impftermin	NN	2021-01-27	1	12.0544378412913
1	impfterminen	impftermin	NN	2021-01-30	2	34.48573152858
